timestamp,CHP_KWH,CHP_A,CHP_KW,CHP_VFD,QCH,TCHR,TCWS,TCHS,TCHS_SP,IPCT,CH_KW,TCWR_1,TCWR_2,TCWR_3,TCWR_4,TCWR_5,TCHD_cal,RT_cal,KWRT_cal,COP_cal
2020-07-29 11:30:00+00:00,710.6,50.3,35.3,42.9,901303.125,11.238888888888887,27.37777777777778,5.499999999999999,4.444444444444445,1532.56,895.82,21.38888888888889,21.666666666666668,21.38888888888889,21.555555555555557,21.999999999999996,5.738888888888888,1710.4756909997795,0.5237256540467932,6.71343855858903
2020-07-29 11:45:00+00:00,710.6,50.4,35.3,42.9,898180.5,11.205555555555556,27.394444444444446,5.372222222222224,4.444444444444445,1565.52,925.67,21.5,21.722222222222218,21.5,21.555555555555557,21.888888888888893,5.833333333333332,1732.6012731481478,0.5342660278195753,6.580991148453432
2020-07-29 12:00:00+00:00,710.6,49.4,33.6,42.9,887393.25,11.238888888888887,27.17222222222222,5.499999999999999,4.444444444444445,1529.21,892.79,21.22222222222222,21.555555555555557,21.27777777777778,21.444444444444443,21.666666666666668,5.738888888888888,1684.077798445767,0.5301358410068434,6.632262390187297
2020-07-29 12:15:00+00:00,710.6,49.3,33.8,42.9,883559.8019999999,11.127777777777778,26.977777777777778,5.516666666666667,4.444444444444445,1578.02,936.98,21.166666666666664,21.611111111111114,21.22222222222222,21.444444444444443,21.77777777777778,5.611111111111112,1639.4683274911818,0.5715145479106791,6.152074366004605
2020-07-29 12:30:00+00:00,710.6,48.7,32.2,42.9,869509.125,11.38888888888889,27.344444444444445,5.46111111111111,4.444444444444445,1589.41,947.3,21.333333333333336,21.666666666666668,21.38888888888889,21.555555555555557,21.77777777777778,5.927777777777779,1704.4500227347887,0.5557804496256556,6.326239079421005
2020-07-29 12:45:00+00:00,710.6,48.5,32.4,42.9,872772.5519999999,11.372222222222222,27.327777777777776,5.499999999999999,4.444444444444445,1573.36,932.76,21.27777777777778,21.722222222222218,21.38888888888889,21.444444444444443,21.722222222222218,5.872222222222223,1694.8129546296295,0.550361618048782,6.388526897034369
2020-07-29 13:00:00+00:00,710.6,52.4,38.7,45.3,932102.4269999999,11.688888888888888,31.883333333333333,5.811111111111112,4.444444444444445,1610.24,966.16,21.5,21.833333333333332,21.5,21.666666666666668,21.999999999999996,5.877777777777776,1811.7364193231915,0.5332784557926629,6.593178407655401
2020-07-29 13:15:00+00:00,710.6,54.5,42.6,45.9,966735.1769999999,11.833333333333332,28.055555555555557,5.811111111111112,4.444444444444445,1609.09,965.12,21.666666666666668,21.888888888888893,21.611111111111114,21.722222222222218,21.999999999999996,6.02222222222222,1925.2295191578476,0.501301268444176,7.0137464660964355
2020-07-29 13:30:00+00:00,710.6,52.8,39.5,45.9,935084.25,11.422222222222224,27.744444444444444,5.58888888888889,4.444444444444445,1708.27,1077.0,21.444444444444443,21.5,21.27777777777778,21.333333333333336,21.611111111111114,5.833333333333334,1803.7890625000002,0.5970764666392359,5.888692983983288
2020-07-29 13:45:00+00:00,710.6,52.0,38.3,45.9,924297.0,11.277777777777777,27.17222222222222,5.650000000000001,4.444444444444445,1636.25,993.78,21.166666666666664,21.333333333333336,21.166666666666664,21.166666666666664,21.333333333333336,5.6277777777777755,1720.1514936067013,0.5777281848102268,6.085906993017732
2020-07-29 14:00:00+00:00,710.6,51.1,36.4,45.9,910527.9269999999,11.255555555555553,26.933333333333337,5.7555555555555555,4.444444444444445,1515.23,880.13,21.22222222222222,21.444444444444443,21.27777777777778,21.27777777777778,21.5,5.499999999999997,1656.0527772817452,0.5314625307078984,6.615706276257617
2020-07-29 14:15:00+00:00,710.6,50.4,34.8,43.8,895909.5,11.316666666666666,26.772222222222222,5.855555555555555,4.444444444444445,1509.37,874.82,21.11111111111111,21.444444444444443,21.055555555555557,21.27777777777778,21.555555555555557,5.461111111111111,1617.9435598544974,0.5406987126786259,6.50269719079172
2020-07-29 14:30:00+00:00,710.6,51.6,37.2,43.8,912090.375,11.383333333333335,26.97222222222222,5.811111111111112,4.444444444444445,1529.02,892.61,21.27777777777778,21.555555555555557,21.166666666666664,21.38888888888889,21.666666666666668,5.572222222222223,1680.6779947916668,0.5311011405909708,6.620207962814108
2020-07-29 14:45:00+00:00,710.6,51.6,37.7,43.8,918192.5519999999,11.277777777777777,27.044444444444448,5.627777777777779,4.444444444444445,1632.83,989.83,21.22222222222222,21.27777777777778,21.22222222222222,21.11111111111111,21.38888888888889,5.649999999999998,1715.538332936507,0.5769792379431689,6.093806793696653
2020-07-29 15:00:00+00:00,710.6,53.0,39.4,43.8,937496.0519999999,11.366666666666667,27.28888888888889,5.888888888888889,4.444444444444445,1501.2,867.42,21.666666666666668,22.055555555555557,21.555555555555557,21.833333333333332,22.055555555555557,5.477777777777778,1698.2126456349204,0.5107840895129436,6.883534691444029
2020-07-29 15:15:00+00:00,710.6,52.8,39.9,43.8,938063.8019999999,11.350000000000001,27.59444444444445,5.811111111111112,4.444444444444445,1587.48,945.55,21.22222222222222,21.5,21.555555555555557,21.27777777777778,21.555555555555557,5.53888888888889,1718.1981382164904,0.5503148786911688,6.389069487567215
2020-07-29 15:30:00+00:00,710.7,52.7,39.8,43.8,939058.5,11.405555555555557,27.54444444444444,5.827777777777779,4.444444444444445,1587.48,945.55,21.166666666666664,21.38888888888889,21.22222222222222,21.055555555555557,21.5,5.5777777777777775,1732.096439594356,0.5458991649572588,6.440749914455878
2020-07-29 15:45:00+00:00,710.7,51.9,38.0,43.8,927419.625,11.477777777777776,27.216666666666665,5.8500000000000005,4.444444444444445,1568.07,927.98,21.444444444444443,21.555555555555557,21.38888888888889,21.333333333333336,21.722222222222218,5.6277777777777755,1725.9628162202373,0.5376593234101211,6.539456951475629
2020-07-29 16:00:00+00:00,710.7,51.9,38.2,43.8,929690.625,11.405555555555557,27.38333333333334,5.7555555555555555,4.444444444444445,1602.16,958.84,21.38888888888889,21.722222222222218,21.333333333333336,21.38888888888889,21.77777777777778,5.650000000000001,1737.021174355159,0.5520024822702313,6.369536574436547
2020-07-29 16:15:00+00:00,710.7,52.0,38.4,43.8,926708.8019999999,11.494444444444444,27.23888888888889,5.827777777777779,4.444444444444445,1568.07,927.98,21.27777777777778,21.833333333333332,21.166666666666664,21.38888888888889,21.77777777777778,5.666666666666664,1736.5574993386235,0.5343790806543554,6.579598878935538
2020-07-29 16:30:00+00:00,710.7,51.2,36.8,43.8,915069.9269999999,11.477777777777776,27.483333333333334,5.738888888888888,4.444444444444445,1599.17,956.13,21.5,21.666666666666668,21.555555555555557,21.611111111111114,22.055555555555557,5.738888888888888,1736.6020623732359,0.5505751839850721,6.386048812718247
